idx,ID,topic,sub_topic,ground_truth_num,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,n_tokens,entropy_step1,entropy_mean,candidate_token_ids,token_logprobs
300,water_buffalo_prompt1,Animals,animal,4,2,2,ok,exact,-12.770062446594238,-12.770062446594238,-12.770062446594238,1,0.03217742592096329,0.03217742592096329,[17],[-12.770062446594238]
300,water_buffalo_prompt1,Animals,animal,4,3,3,ok,exact,-13.535687446594238,-13.535687446594238,-13.535687446594238,1,0.03217742592096329,0.03217742592096329,[18],[-13.535687446594238]
300,water_buffalo_prompt1,Animals,animal,4,4,4,ok,exact,-5.582562446594238,-5.582562446594238,-5.582562446594238,1,0.03217742592096329,0.03217742592096329,[19],[-5.582562446594238]
300,water_buffalo_prompt1,Animals,animal,4,5,5,ok,exact,-13.285687446594238,-13.285687446594238,-13.285687446594238,1,0.03217742592096329,0.03217742592096329,[20],[-13.285687446594238]
300,water_buffalo_prompt1,Animals,animal,4,6,6,ok,exact,-11.129437446594238,-11.129437446594238,-11.129437446594238,1,0.03217742592096329,0.03217742592096329,[21],[-11.129437446594238]
302,wild_boar_prompt1,Animals,animal,4,2,2,ok,exact,-13.113574981689453,-13.113574981689453,-13.113574981689453,1,0.03063225746154785,0.03063225746154785,[17],[-13.113574981689453]
302,wild_boar_prompt1,Animals,animal,4,3,3,ok,exact,-14.691699981689453,-14.691699981689453,-14.691699981689453,1,0.03063225746154785,0.03063225746154785,[18],[-14.691699981689453]
302,wild_boar_prompt1,Animals,animal,4,4,4,ok,exact,-5.629200458526611,-5.629200458526611,-5.629200458526611,1,0.03063225746154785,0.03063225746154785,[19],[-5.629200458526611]
302,wild_boar_prompt1,Animals,animal,4,5,5,ok,exact,-13.379199981689453,-13.379199981689453,-13.379199981689453,1,0.03063225746154785,0.03063225746154785,[20],[-13.379199981689453]
302,wild_boar_prompt1,Animals,animal,4,6,6,ok,exact,-10.691699981689453,-10.691699981689453,-10.691699981689453,1,0.03063225746154785,0.03063225746154785,[21],[-10.691699981689453]
304,wildebeest_prompt1,Animals,animal,4,2,2,ok,exact,-13.192625045776367,-13.192625045776367,-13.192625045776367,1,0.036373984068632126,0.036373984068632126,[17],[-13.192625045776367]
304,wildebeest_prompt1,Animals,animal,4,3,3,ok,exact,-13.442625045776367,-13.442625045776367,-13.442625045776367,1,0.036373984068632126,0.036373984068632126,[18],[-13.442625045776367]
304,wildebeest_prompt1,Animals,animal,4,4,4,ok,exact,-5.427000522613525,-5.427000522613525,-5.427000522613525,1,0.036373984068632126,0.036373984068632126,[19],[-5.427000522613525]
304,wildebeest_prompt1,Animals,animal,4,5,5,ok,exact,-12.723875045776367,-12.723875045776367,-12.723875045776367,1,0.036373984068632126,0.036373984068632126,[20],[-12.723875045776367]
304,wildebeest_prompt1,Animals,animal,4,6,6,ok,exact,-10.817625045776367,-10.817625045776367,-10.817625045776367,1,0.036373984068632126,0.036373984068632126,[21],[-10.817625045776367]
306,yak_prompt1,Animals,animal,4,2,2,ok,exact,-12.348316192626953,-12.348316192626953,-12.348316192626953,1,0.03336682915687561,0.03336682915687561,[17],[-12.348316192626953]
306,yak_prompt1,Animals,animal,4,3,3,ok,exact,-13.285816192626953,-13.285816192626953,-13.285816192626953,1,0.03336682915687561,0.03336682915687561,[18],[-13.285816192626953]
306,yak_prompt1,Animals,animal,4,4,4,ok,exact,-5.567066669464111,-5.567066669464111,-5.567066669464111,1,0.03336682915687561,0.03336682915687561,[19],[-5.567066669464111]
306,yak_prompt1,Animals,animal,4,5,5,ok,exact,-13.676441192626953,-13.676441192626953,-13.676441192626953,1,0.03336682915687561,0.03336682915687561,[20],[-13.676441192626953]
306,yak_prompt1,Animals,animal,4,6,6,ok,exact,-11.817066192626953,-11.817066192626953,-11.817066192626953,1,0.03336682915687561,0.03336682915687561,[21],[-11.817066192626953]
308,zebra_prompt1,Animals,animal,4,2,2,ok,exact,-13.55378532409668,-13.55378532409668,-13.55378532409668,1,0.045781493186950684,0.045781493186950684,[17],[-13.55378532409668]
308,zebra_prompt1,Animals,animal,4,3,3,ok,exact,-13.81941032409668,-13.81941032409668,-13.81941032409668,1,0.045781493186950684,0.045781493186950684,[18],[-13.81941032409668]
308,zebra_prompt1,Animals,animal,4,4,4,ok,exact,-5.08503532409668,-5.08503532409668,-5.08503532409668,1,0.045781493186950684,0.045781493186950684,[19],[-5.08503532409668]
308,zebra_prompt1,Animals,animal,4,5,5,ok,exact,-12.25691032409668,-12.25691032409668,-12.25691032409668,1,0.045781493186950684,0.045781493186950684,[20],[-12.25691032409668]
308,zebra_prompt1,Animals,animal,4,6,6,ok,exact,-10.16316032409668,-10.16316032409668,-10.16316032409668,1,0.045781493186950684,0.045781493186950684,[21],[-10.16316032409668]
310,adidas_prompt1,Logos,shoes,3,1,1,ok,exact,-9.420785903930664,-9.420785903930664,-9.420785903930664,1,0.08762606978416443,0.08762606978416443,[16],[-9.420785903930664]
310,adidas_prompt1,Logos,shoes,3,2,2,ok,exact,-10.077035903930664,-10.077035903930664,-10.077035903930664,1,0.08762606978416443,0.08762606978416443,[17],[-10.077035903930664]
310,adidas_prompt1,Logos,shoes,3,3,3,ok,exact,-8.311410903930664,-8.311410903930664,-8.311410903930664,1,0.08762606978416443,0.08762606978416443,[18],[-8.311410903930664]
310,adidas_prompt1,Logos,shoes,3,4,4,ok,exact,-11.733285903930664,-11.733285903930664,-11.733285903930664,1,0.08762606978416443,0.08762606978416443,[19],[-11.733285903930664]
310,adidas_prompt1,Logos,shoes,3,5,5,ok,exact,-11.998910903930664,-11.998910903930664,-11.998910903930664,1,0.08762606978416443,0.08762606978416443,[20],[-11.998910903930664]
312,nike_prompt1,Logos,shoes,1,0,0,ok,exact,-10.16215991973877,-10.16215991973877,-10.16215991973877,1,0.04311973974108696,0.04311973974108696,[15],[-10.16215991973877]
312,nike_prompt1,Logos,shoes,1,1,1,ok,exact,-8.55278491973877,-8.55278491973877,-8.55278491973877,1,0.04311973974108696,0.04311973974108696,[16],[-8.55278491973877]
312,nike_prompt1,Logos,shoes,1,2,2,ok,exact,-8.75590991973877,-8.75590991973877,-8.75590991973877,1,0.04311973974108696,0.04311973974108696,[17],[-8.75590991973877]
312,nike_prompt1,Logos,shoes,1,3,3,ok,exact,-9.74028491973877,-9.74028491973877,-9.74028491973877,1,0.04311973974108696,0.04311973974108696,[18],[-9.74028491973877]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,6,6,ok,exact,-7.507578372955322,-7.507578372955322,-7.507578372955322,1,0.14058859646320343,0.14058859646320343,[21],[-7.507578372955322]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,7,7,ok,exact,-7.085703372955322,-7.085703372955322,-7.085703372955322,1,0.14058859646320343,0.14058859646320343,[22],[-7.085703372955322]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,8,8,ok,exact,-4.195078372955322,-4.195078372955322,-4.195078372955322,1,0.14058859646320343,0.14058859646320343,[23],[-4.195078372955322]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,9,9,ok,exact,-5.820078372955322,-5.820078372955322,-5.820078372955322,1,0.14058859646320343,0.14058859646320343,[24],[-5.820078372955322]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,10,10,ok,exact,-7.836610317230225,-3.9183051586151123,-3.9183051586151123,2,0.14058859646320343,0.9177037253975868,"[16, 15]","[-7.226328372955322, -0.6102819442749023]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,30,30,ok,exact,-9.186028718948364,-4.593014359474182,-4.593014359474182,2,0.06699774414300919,0.7355459220707417,"[18, 15]","[-6.3366923332214355, -2.8493363857269287]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,31,31,ok,exact,-8.967278718948364,-4.483639359474182,-4.483639359474182,2,0.06699774414300919,0.7355459220707417,"[18, 16]","[-6.3366923332214355, -2.6305863857269287]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,32,32,ok,exact,-6.764153808355331,-3.3820769041776657,-3.3820769041776657,2,0.06699774414300919,0.7355459220707417,"[18, 17]","[-6.3366923332214355, -0.4274614751338959]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,33,33,ok,exact,-9.623528718948364,-4.811764359474182,-4.811764359474182,2,0.06699774414300919,0.7355459220707417,"[18, 18]","[-6.3366923332214355, -3.2868363857269287]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,34,34,ok,exact,-9.545403718948364,-4.772701859474182,-4.772701859474182,2,0.06699774414300919,0.7355459220707417,"[18, 19]","[-6.3366923332214355, -3.2087113857269287]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,17,17,ok,exact,-7.112191438674927,-3.5560957193374634,-3.5560957193374634,2,0.2560737431049347,1.2039473205804825,"[16, 22]","[-4.088468551635742, -3.0237228870391846]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,18,18,ok,exact,-7.237191438674927,-3.6185957193374634,-3.6185957193374634,2,0.2560737431049347,1.2039473205804825,"[16, 23]","[-4.088468551635742, -3.1487228870391846]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,19,19,ok,exact,-5.659066438674927,-2.8295332193374634,-2.8295332193374634,2,0.2560737431049347,1.2039473205804825,"[16, 24]","[-4.088468551635742, -1.5705978870391846]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,20,20,ok,exact,-6.990564227104187,-3.4952821135520935,-3.4952821135520935,2,0.2560737431049347,1.1611856371164322,"[17, 15]","[-5.979093551635742, -1.0114706754684448]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,21,21,ok,exact,-8.178064346313477,-4.089032173156738,-4.089032173156738,2,0.2560737431049347,1.1611856371164322,"[17, 16]","[-5.979093551635742, -2.1989707946777344]"
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,7,7,ok,exact,-9.664310455322266,-9.664310455322266,-9.664310455322266,1,0.056524962186813354,0.056524962186813354,[22],[-9.664310455322266]
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,8,8,ok,exact,-8.211185455322266,-8.211185455322266,-8.211185455322266,1,0.056524962186813354,0.056524962186813354,[23],[-8.211185455322266]
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,9,9,ok,exact,-5.695560932159424,-5.695560932159424,-5.695560932159424,1,0.056524962186813354,0.056524962186813354,[24],[-5.695560932159424]
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,10,10,ok,exact,-9.919855549931526,-4.959927774965763,-4.959927774965763,2,0.056524962186813354,0.2633175402879715,"[16, 15]","[-9.836185455322266, -0.08367009460926056]"
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,11,11,ok,exact,-14.20110559463501,-7.100552797317505,-7.100552797317505,2,0.056524962186813354,0.2633175402879715,"[16, 16]","[-9.836185455322266, -4.364920139312744]"
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,8,8,ok,exact,-5.042883396148682,-5.042883396148682,-5.042883396148682,1,0.18325813114643097,0.18325813114643097,[23],[-5.042883396148682]
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,9,9,ok,exact,-6.121008396148682,-6.121008396148682,-6.121008396148682,1,0.18325813114643097,0.18325813114643097,[24],[-6.121008396148682]
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,10,10,ok,exact,-7.050287127494812,-3.525143563747406,-3.525143563747406,2,0.18325813114643097,1.234337367117405,"[16, 15]","[-5.527258396148682, -1.5230287313461304]"
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,11,11,ok,exact,-8.034662246704102,-4.017331123352051,-4.017331123352051,2,0.18325813114643097,1.234337367117405,"[16, 16]","[-5.527258396148682, -2.50740385055542]"
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,12,12,ok,exact,-7.597162246704102,-3.798581123352051,-3.798581123352051,2,0.18325813114643097,1.234337367117405,"[16, 17]","[-5.527258396148682, -2.06990385055542]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,30,30,ok,exact,-7.302649974822998,-3.651324987411499,-3.651324987411499,2,0.21535488963127136,1.1703921407461166,"[18, 15]","[-5.034244060516357, -2.2684059143066406]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,31,31,ok,exact,-7.474524974822998,-3.737262487411499,-3.737262487411499,2,0.21535488963127136,1.1703921407461166,"[18, 16]","[-5.034244060516357, -2.4402809143066406]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,32,32,ok,exact,-6.099524974822998,-3.049762487411499,-3.049762487411499,2,0.21535488963127136,1.1703921407461166,"[18, 17]","[-5.034244060516357, -1.0652809143066406]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,33,33,ok,exact,-7.943274974822998,-3.971637487411499,-3.971637487411499,2,0.21535488963127136,1.1703921407461166,"[18, 18]","[-5.034244060516357, -2.9090309143066406]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,34,34,ok,exact,-7.427649974822998,-3.713824987411499,-3.713824987411499,2,0.21535488963127136,1.1703921407461166,"[18, 19]","[-5.034244060516357, -2.3934059143066406]"
