idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi
128,elk_prompt1,original_images/images/elk.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,777,448,339,"(1, 1767)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.056179385632276535,-0.056179385632276535,-0.056179385632276535,0.23983803391456604,0.23983803391456604,1,exact,-6.181179523468018,-6.181179523468018,-6.181179523468018,0.23983803391456604,0.23983803391456604,1,exact,6.125000137835741,6.125000137835741,6.125000137835741,1,True,True,0.02372439019382,0.03629127889871597,0.03629127889871597,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.8278495259583,1.0807790756225586,6.747070450335741,True,7.8278495259583,1.0807790756225586,6.747070450335741,True
130,emu_prompt1,original_images/images/emu.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2,2,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,699,448,305,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,0,2,2,-0.0683518797159195,-0.0683518797159195,-0.0683518797159195,0.32478880882263184,0.32478880882263184,1,exact,-3.490226984024048,-3.490226984024048,-3.490226984024048,0.32478880882263184,0.32478880882263184,1,exact,3.4218751043081284,3.4218751043081284,3.4218751043081284,1,True,True,0.18737880885601044,0.22488529980182648,0.22488529980182648,False,False,True,True,0.5,-2.0,GT<proxy,-7.261958599090576,-7.884028911590576,-7.261958599090576,-7.884028911590576,7.193606719374657,4.393801927566528,2.7998047918081284,True,7.193606719374657,4.393801927566528,2.7998047918081284,True
132,fennec_fox_prompt1,original_images/images/fennec fox.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,635,448,277,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.09845054894685745,-0.09845054894685745,-0.09845054894685745,0.3424583375453949,0.3424583375453949,1,exact,-5.926575660705566,-5.926575660705566,-5.926575660705566,0.3424583375453949,0.3424583375453949,1,exact,5.828125111758709,5.828125111758709,5.828125111758709,1,True,True,0.029308000579476357,0.04510573297739029,0.04510573297739029,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.785578362643719,1.3353829383850098,6.450195424258709,True,7.785578362643719,1.3353829383850098,6.450195424258709,True
134,gazelle_prompt1,original_images/images/gazelle.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,670,448,293,"(1, 1929)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.1375213861465454,-0.1375213861465454,-0.1375213861465454,0.4130852520465851,0.4130852520465851,1,exact,-5.840646266937256,-5.840646266937256,-5.840646266937256,0.4130852520465851,0.4130852520465851,1,exact,5.7031248807907104,5.7031248807907104,5.7031248807907104,1,True,True,0.028117448091506958,0.037465088069438934,0.037465088069438934,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.746507525444031,1.4213123321533203,6.3251951932907104,True,7.746507525444031,1.4213123321533203,6.3251951932907104,True
136,giraffe_prompt1,original_images/images/giraffe.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,725,448,317,"(1, 1821)","(1, 3, 3, 384, 384)",3,6,6,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.02916356921195984,-0.02916356921195984,-0.02916356921195984,0.1607559323310852,0.1607559323310852,1,exact,-7.122913360595703,-7.122913360595703,-7.122913360595703,0.1607559323310852,0.1607559323310852,1,exact,7.093749791383743,7.093749791383743,7.093749791383743,1,True,True,0.019559219479560852,0.05488701909780502,0.05488701909780502,False,False,True,True,0.3333333333333333,-2.0,GT<proxy,-7.884028911590576,-8.309810638427734,-7.884028911590576,-8.309810638427734,7.854865342378616,1.1868972778320312,6.667968064546585,True,7.854865342378616,1.1868972778320312,6.667968064546585,True
138,gnu_prompt1,original_images/images/gnu.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,654,448,286,"(1, 1929)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.10844110697507858,-0.10844110697507858,-0.10844110697507858,0.35615676641464233,0.35615676641464233,1,exact,-6.85062837600708,-6.85062837600708,-6.85062837600708,0.35615676641464233,0.35615676641464233,1,exact,6.7421872690320015,6.7421872690320015,6.7421872690320015,1,True,True,0.016824044287204742,0.05375199764966965,0.05375199764966965,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.775587804615498,0.4113302230834961,7.3642575815320015,True,7.775587804615498,0.4113302230834961,7.3642575815320015,True
140,goat_prompt1,original_images/images/goat.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,648,448,283,"(1, 1929)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.04872528836131096,-0.04872528836131096,-0.04872528836131096,0.2193121761083603,0.2193121761083603,1,exact,-6.470600128173828,-6.470600128173828,-6.470600128173828,0.2193121761083603,0.2193121761083603,1,exact,6.421874839812517,6.421874839812517,6.421874839812517,1,True,True,0.017997464165091515,0.048339392989873886,0.048339392989873886,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.835303623229265,0.791358470916748,7.043945152312517,True,7.835303623229265,0.791358470916748,7.043945152312517,True
142,gray_wolf_prompt1,original_images/images/gray wolf.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,632,448,276,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.13587604463100433,-0.13587604463100433,-0.13587604463100433,0.41506320238113403,0.41506320238113403,1,exact,-7.120251178741455,-7.120251178741455,-7.120251178741455,0.41506320238113403,0.41506320238113403,1,exact,6.984375134110451,6.984375134110451,6.984375134110451,1,True,True,0.019219674170017242,0.030541716143488884,0.030541716143488884,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.748152866959572,0.1417074203491211,7.606445446610451,True,7.748152866959572,0.1417074203491211,7.606445446610451,True
144,hare_prompt1,original_images/images/hare.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,754,448,329,"(1, 1767)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.035684458911418915,-0.035684458911418915,-0.035684458911418915,0.18673104047775269,0.18673104047775269,1,exact,-5.426309585571289,-5.426309585571289,-5.426309585571289,0.18673104047775269,0.18673104047775269,1,exact,5.39062512665987,5.39062512665987,5.39062512665987,1,True,True,0.045636244118213654,0.08206743001937866,0.08206743001937866,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.848344452679157,1.835649013519287,6.01269543915987,True,7.848344452679157,1.835649013519287,6.01269543915987,True
146,heron_prompt1,original_images/images/heron.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2,2,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,0,2,2,-0.01981371082365513,-0.01981371082365513,-0.01981371082365513,0.1180969774723053,0.1180969774723053,1,exact,-5.254188537597656,-5.254188537597656,-5.254188537597656,0.1180969774723053,0.1180969774723053,1,exact,5.234374826774001,5.234374826774001,5.234374826774001,1,True,True,0.04831236973404884,0.04914333298802376,0.04914333298802376,False,False,True,True,1.0,1.0,GT>proxy,-7.261958599090576,-6.588130474090576,-7.261958599090576,-6.588130474090576,7.242144888266921,1.33394193649292,5.908202951774001,True,7.242144888266921,1.33394193649292,5.908202951774001,True
148,hippopotamus_prompt1,original_images/images/hippopotamus.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,632,448,276,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.11388743668794632,-0.11388743668794632,-0.11388743668794632,0.37690725922584534,0.37690725922584534,1,exact,-5.801387310028076,-5.801387310028076,-5.801387310028076,0.37690725922584534,0.37690725922584534,1,exact,5.68749987334013,5.68749987334013,5.68749987334013,1,True,True,0.031101059168577194,0.06018548831343651,0.06018548831343651,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.77014147490263,1.4605712890625,6.30957018584013,True,7.77014147490263,1.4605712890625,6.30957018584013,True
150,horse_prompt1,original_images/images/horse.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,641,448,280,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.05256509780883789,-0.05256509780883789,-0.05256509780883789,0.2259342223405838,0.2259342223405838,1,exact,-7.146315097808838,-7.146315097808838,-7.146315097808838,0.2259342223405838,0.2259342223405838,1,exact,7.09375,7.09375,7.09375,1,True,True,0.015149988234043121,0.05461233854293823,0.05461233854293823,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.831463813781738,0.11564350128173828,7.7158203125,True,7.831463813781738,0.11564350128173828,7.7158203125,True
152,hyena_prompt1,original_images/images/hyena.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,703,448,307,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.08133497834205627,-0.08133497834205627,-0.08133497834205627,0.30467015504837036,0.30467015504837036,1,exact,-5.581335067749023,-5.581335067749023,-5.581335067749023,0.30467015504837036,0.30467015504837036,1,exact,5.500000089406967,5.500000089406967,5.500000089406967,1,True,True,0.035240914672613144,0.04644038528203964,0.04644038528203964,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.80269393324852,1.6806235313415527,6.122070401906967,True,7.80269393324852,1.6806235313415527,6.122070401906967,True
154,ibex_prompt1,original_images/images/ibex.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.07386866956949234,-0.07386866956949234,-0.07386866956949234,0.2898591458797455,0.2898591458797455,1,exact,-6.183243751525879,-6.183243751525879,-6.183243751525879,0.2898591458797455,0.2898591458797455,1,exact,6.109375081956387,6.109375081956387,6.109375081956387,1,True,True,0.026747770607471466,0.04885232448577881,0.04885232448577881,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.810160242021084,1.0787148475646973,6.731445394456387,True,7.810160242021084,1.0787148475646973,6.731445394456387,True
156,ibis_prompt1,original_images/images/ibis.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2,2,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,0,2,2,-0.023358182981610298,-0.023358182981610298,-0.023358182981610298,0.1342235654592514,0.1342235654592514,1,exact,-6.038983345031738,-6.038983345031738,-6.038983345031738,0.1342235654592514,0.1342235654592514,1,exact,6.015625162050128,6.015625162050128,6.015625162050128,1,True,True,0.04607316106557846,0.05971139296889305,0.05971139296889305,False,False,True,True,1.0,1.0,GT>proxy,-7.261958599090576,-6.588130474090576,-7.261958599090576,-6.588130474090576,7.238600416108966,0.5491471290588379,6.689453287050128,True,7.238600416108966,0.5491471290588379,6.689453287050128,True
158,impala_prompt1,original_images/images/impala.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,785,448,343,"(1, 1767)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.026460325345396996,-0.026460325345396996,-0.026460325345396996,0.1384463608264923,0.1384463608264923,1,exact,-6.07333517074585,-6.07333517074585,-6.07333517074585,0.1384463608264923,0.1384463608264923,1,exact,6.046874845400453,6.046874845400453,6.046874845400453,1,True,True,0.02175009436905384,0.03535839915275574,0.03535839915275574,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.857568586245179,1.1886234283447266,6.668945157900453,True,7.857568586245179,1.1886234283447266,6.668945157900453,True
