idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi
270,reindeer_prompt1,original_images/images/reindeer.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.219755172729492,-8.219755172729492,-8.219755172729492,0.009673073887825012,0.009673073887825012,1,exact,-16.930692672729492,-16.930692672729492,-16.930692672729492,0.009673073887825012,0.009673073887825012,1,exact,8.7109375,8.7109375,8.7109375,1,True,True,0.002894757781177759,0.00043019201257266104,0.02926172835577745,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.37919139862060547,-8.441121101379395,8.8203125,True,0.37919139862060547,-8.441121101379395,8.8203125,True
272,rhea_prompt1,original_images/images/rhea.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-8.876691818237305,-8.876691818237305,-8.876691818237305,0.015560666099190712,0.015560666099190712,1,exact,-16.970441818237305,-16.970441818237305,-16.970441818237305,0.015560666099190712,0.015560666099190712,1,exact,8.09375,8.09375,8.09375,1,True,True,0.007564941421151161,0.003274756483733654,0.004770330153405666,False,False,True,True,0.3333333333333333,-1.0,GT<proxy,-8.309884071350098,-8.489571571350098,-8.309884071350098,-8.489571571350098,-0.566807746887207,-8.480870246887207,7.9140625,True,-0.566807746887207,-8.480870246887207,7.9140625,True
274,rooster_prompt1,original_images/images/rooster.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.126824378967285,-7.126824378967285,-7.126824378967285,0.0163592342287302,0.0163592342287302,1,exact,-15.236199378967285,-15.236199378967285,-15.236199378967285,0.0163592342287302,0.0163592342287302,1,exact,8.109375,8.109375,8.109375,1,True,True,0.0067018549889326096,0.0027493429370224476,0.03451249958015978,False,False,True,True,0.3333333333333333,-1.0,GT<proxy,-8.309884071350098,-8.489571571350098,-8.309884071350098,-8.489571571350098,1.1830596923828125,-6.7466278076171875,7.9296875,True,1.1830596923828125,-6.7466278076171875,7.9296875,True
276,sandpiper_prompt1,original_images/images/sandpiper.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.376827716827393,-7.376827716827393,-7.376827716827393,0.016271043568849564,0.016271043568849564,1,exact,-15.70495319366455,-15.70495319366455,-15.70495319366455,0.016271043568849564,0.016271043568849564,1,exact,8.328125476837158,8.328125476837158,8.328125476837158,1,True,True,0.006927924230694771,0.003016497241333127,0.016587531776167452,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,0.9330563545227051,-8.547412872314453,9.480469226837158,True,0.9330563545227051,-8.547412872314453,9.480469226837158,True
278,secretary_bird_prompt1,original_images/images/secretary bird.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.252368450164795,-7.252368450164795,-7.252368450164795,0.021097689867019653,0.021097689867019653,1,exact,-14.502367973327637,-14.502367973327637,-14.502367973327637,0.021097689867019653,0.021097689867019653,1,exact,7.249999523162842,7.249999523162842,7.249999523162842,1,True,True,0.008099164813756943,0.0068668643943965435,0.022723339265212417,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,1.0575156211853027,-7.344827651977539,8.402343273162842,True,1.0575156211853027,-7.344827651977539,8.402343273162842,True
280,serval_prompt1,original_images/images/serval.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.283184051513672,-8.283184051513672,-8.283184051513672,0.016192009672522545,0.016192009672522545,1,exact,-17.142559051513672,-17.142559051513672,-17.142559051513672,0.016192009672522545,0.016192009672522545,1,exact,8.859375,8.859375,8.859375,1,True,True,0.0034328533802181482,0.0014902895782142878,0.07797380269039422,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.3157625198364258,-8.652987480163574,8.96875,True,0.3157625198364258,-8.652987480163574,8.96875,True
282,sheep_prompt1,original_images/images/sheep.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.516623497009277,-8.516623497009277,-8.516623497009277,0.009594982489943504,0.009594982489943504,1,exact,-16.75881004333496,-16.75881004333496,-16.75881004333496,0.009594982489943504,0.009594982489943504,1,exact,8.242186546325684,8.242186546325684,8.242186546325684,1,True,True,0.0037170792929828167,0.00041248693014495075,0.03573561854136642,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.08232307434082031,-8.269238471984863,8.351561546325684,True,0.08232307434082031,-8.269238471984863,8.351561546325684,True
284,spoonbill_prompt1,original_images/images/spoonbill.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.2519001960754395,-7.2519001960754395,-7.2519001960754395,0.0169261135160923,0.0169261135160923,1,exact,-14.759712219238281,-14.759712219238281,-14.759712219238281,0.0169261135160923,0.0169261135160923,1,exact,7.507812023162842,7.507812023162842,7.507812023162842,1,True,True,0.011239953339099884,0.005731264129281044,0.016649818047881126,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,1.0579838752746582,-7.602171897888184,8.660155773162842,True,1.0579838752746582,-7.602171897888184,8.660155773162842,True
286,springbok_prompt1,original_images/images/springbok.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.532804489135742,-8.532804489135742,-8.532804489135742,0.013212507590651512,0.013212507590651512,1,exact,-16.267179489135742,-16.267179489135742,-16.267179489135742,0.013212507590651512,0.013212507590651512,1,exact,7.734375,7.734375,7.734375,1,True,True,0.0068588582798838615,0.000373546703485772,0.02178553152771201,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.06614208221435547,-7.7776079177856445,7.84375,True,0.06614208221435547,-7.7776079177856445,7.84375,True
288,stilt_prompt1,original_images/images/stilt.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.642082214355469,-7.642082214355469,-7.642082214355469,0.014012331143021584,0.014012331143021584,1,exact,-14.540519714355469,-14.540519714355469,-14.540519714355469,0.014012331143021584,0.014012331143021584,1,exact,6.8984375,6.8984375,6.8984375,1,True,True,0.018875688314437866,0.04686862602829933,0.03981812670826912,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,0.6678018569946289,-7.382979393005371,8.05078125,True,0.6678018569946289,-7.382979393005371,8.05078125,True
290,stork_prompt1,original_images/images/stork.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.922836780548096,-7.922836780548096,-7.922836780548096,0.00949360616505146,0.00949360616505146,1,exact,-15.383773803710938,-15.383773803710938,-15.383773803710938,0.00949360616505146,0.00949360616505146,1,exact,7.460937023162842,7.460937023162842,7.460937023162842,1,True,True,0.011275744065642357,0.003770291106775403,0.010300265275873244,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,0.38704729080200195,-8.22623348236084,8.613280773162842,True,0.38704729080200195,-8.22623348236084,8.613280773162842,True
292,swan_prompt1,original_images/images/swan.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.486264228820801,-7.486264228820801,-7.486264228820801,0.016852568835020065,0.016852568835020065,1,exact,-15.4472017288208,-15.4472017288208,-15.4472017288208,0.016852568835020065,0.016852568835020065,1,exact,7.9609375,7.9609375,7.9609375,1,True,True,0.009429953061044216,0.0033670361153781414,0.011878873920068145,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,0.8236198425292969,-8.289661407470703,9.11328125,True,0.8236198425292969,-8.289661407470703,9.11328125,True
294,tiger_prompt1,original_images/images/tiger.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.12995719909668,-8.12995719909668,-8.12995719909668,0.036759309470653534,0.036759309470653534,1,exact,-16.59089469909668,-16.59089469909668,-16.59089469909668,0.036759309470653534,0.036759309470653534,1,exact,8.4609375,8.4609375,8.4609375,1,True,True,0.004184969700872898,0.002401611302047968,0.04254785110242665,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.46898937225341797,-8.101323127746582,8.5703125,True,0.46898937225341797,-8.101323127746582,8.5703125,True
296,turkey_prompt1,original_images/images/turkey.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.348108768463135,-7.348108768463135,-7.348108768463135,0.035216525197029114,0.035216525197029114,1,exact,-14.949670791625977,-14.949670791625977,-14.949670791625977,0.035216525197029114,0.035216525197029114,1,exact,7.601562023162842,7.601562023162842,7.601562023162842,1,True,True,0.011613057926297188,0.0031844312325119972,0.02264740550890565,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,0.9617753028869629,-7.792130470275879,8.753905773162842,True,0.9617753028869629,-7.792130470275879,8.753905773162842,True
298,warthog_prompt1,original_images/images/warthog.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.579516410827637,-8.579516410827637,-8.579516410827637,0.012426983565092087,0.012426983565092087,1,exact,-15.392016410827637,-15.392016410827637,-15.392016410827637,0.012426983565092087,0.012426983565092087,1,exact,6.8125,6.8125,6.8125,1,True,True,0.009590234607458115,0.0004151930334046483,0.036952939874026924,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.019430160522460938,-6.902444839477539,6.921875,True,0.019430160522460938,-6.902444839477539,6.921875,True
300,water_buffalo_prompt1,original_images/images/water buffalo.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.125965118408203,-8.125965118408203,-8.125965118408203,0.009211171418428421,0.009211171418428421,1,exact,-15.563465118408203,-15.563465118408203,-15.563465118408203,0.009211171418428421,0.009211171418428421,1,exact,7.4375,7.4375,7.4375,1,True,True,0.00675823213532567,0.0004951487062498927,0.022739366570021957,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.47298145294189453,-7.0738935470581055,7.546875,True,0.47298145294189453,-7.0738935470581055,7.546875,True
302,wild_boar_prompt1,original_images/images/wild boar.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.40732479095459,-8.40732479095459,-8.40732479095459,0.010227564722299576,0.010227564722299576,1,exact,-14.98544979095459,-14.98544979095459,-14.98544979095459,0.010227564722299576,0.010227564722299576,1,exact,6.578125,6.578125,6.578125,1,True,True,0.011633558198809624,0.0005024273414164782,0.02711738704238087,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.1916217803955078,-6.495878219604492,6.6875,True,0.1916217803955078,-6.495878219604492,6.6875,True
304,wildebeest_prompt1,original_images/images/wildebeest.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.438338279724121,-8.438338279724121,-8.438338279724121,0.008041422814130783,0.008041422814130783,1,exact,-16.328962326049805,-16.328962326049805,-16.328962326049805,0.008041422814130783,0.008041422814130783,1,exact,7.890624046325684,7.890624046325684,7.890624046325684,1,True,True,0.005917103961110115,0.0003689472796395421,0.013258935941848904,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.16060829162597656,-7.839390754699707,7.999999046325684,True,0.16060829162597656,-7.839390754699707,7.999999046325684,True
306,yak_prompt1,original_images/images/yak.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-7.782200336456299,-7.782200336456299,-7.782200336456299,0.009017273783683777,0.009017273783683777,1,exact,-16.45407485961914,-16.45407485961914,-16.45407485961914,0.009017273783683777,0.009017273783683777,1,exact,8.671874523162842,8.671874523162842,8.671874523162842,1,True,True,0.0032612227369099855,0.0006830301135778427,0.052913579158484936,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.8167462348937988,-7.964503288269043,8.781249523162842,True,0.8167462348937988,-7.964503288269043,8.781249523162842,True
308,zebra_prompt1,original_images/images/zebra.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-7.969569206237793,-7.969569206237793,-7.969569206237793,0.007768109440803528,0.007768109440803528,1,exact,-17.37582015991211,-17.37582015991211,-17.37582015991211,0.007768109440803528,0.007768109440803528,1,exact,9.406250953674316,9.406250953674316,9.406250953674316,1,True,True,0.0017678834265097976,0.00019698389223776758,0.007322451492655091,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.6293773651123047,-8.886248588562012,9.515625953674316,True,0.6293773651123047,-8.886248588562012,9.515625953674316,True
310,adidas_prompt1,original_images/images/adidas.png,Logos,shoes,Counting/Illusion,Counting/Illusion,"How many visible stripes are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.","How many visible stripes are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{3},3,3,3,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,3,3,-9.456972122192383,-9.456972122192383,-9.456972122192383,0.032288793474435806,0.032288793474435806,1,exact,-12.386659622192383,-12.386659622192383,-12.386659622192383,0.032288793474435806,0.032288793474435806,1,exact,2.9296875,2.9296875,2.9296875,1,True,True,0.3652268052101135,0.2392687201499939,0.13251735363155603,False,False,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-0.9674005508422852,-3.787713050842285,2.8203125,True,-0.9674005508422852,-3.787713050842285,2.8203125,True
312,nike_prompt1,original_images/images/nike.png,Logos,shoes,Counting/Illusion,Counting/Illusion,"How many visible black stylized curves are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.","How many visible black stylized curves are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",1,1,1,{1},1,1,1,True,True,,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3]",4,4,1,1,1,-10.722070693969727,-10.722070693969727,-10.722070693969727,0.07556071877479553,0.07556071877479553,1,exact,-11.628320693969727,-11.628320693969727,-11.628320693969727,0.07556071877479553,0.07556071877479553,1,exact,0.90625,0.90625,0.90625,1,True,True,1.1315659284591675,0.7453635334968567,0.4077797457575798,False,False,True,True,0.5,-1.0,GT<proxy,-7.157540321350098,-8.309884071350098,-7.157540321350098,-8.309884071350098,-3.564530372619629,-3.318436622619629,-0.24609375,False,-3.564530372619629,-3.318436622619629,-0.24609375,False
314,chess_grid_standard_notitle_px1152_Q1,original_images/images/chess_grid_standard_notitle_px1152.png,Game Boards,Chess Grid,Counting/Illusion,Counting/Illusion,"How many rows are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many rows are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",8,8,8,{8},8,8,8,True,True,,10,10,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[6, 7, 8, 9, 10]",5,5,1,8,8,-9.253013610839844,-9.253013610839844,-9.253013610839844,0.025420116260647774,0.025420116260647774,1,exact,-10.863616526126862,-5.431808263063431,-5.431808263063431,0.025420116260647774,0.11319918278604746,2,exact,1.6106029152870178,-3.821205347776413,-3.821205347776413,2,False,False,0.1345292031764984,0.49336734414100647,0.3135117292404175,False,False,False,False,0.2,-2.0,GT<proxy,-9.105782508850098,-4.646657347679138,-9.105782508850098,-4.646657347679138,-0.1472311019897461,-0.7851509153842926,0.6379198133945465,True,-0.1472311019897461,-0.7851509153842926,0.6379198133945465,True
316,chess_pieces_notitle_px1152_Q1,original_images/images/chess_pieces_notitle_px1152.png,Chess Pieces,Chess Pieces,Counting/Illusion,Counting/Illusion,"How many chess pieces are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many chess pieces are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",32,32,32,{32,{32,32,32,False,True,,30,30,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[30, 31, 32, 33, 34]",5,5,1,3,3,-10.471673567313701,-5.2358367836568505,-5.2358367836568505,0.11222399771213531,0.08461909927427769,2,exact,-16.143548488616943,-8.071774244308472,-8.071774244308472,0.11222399771213531,0.08461909927427769,2,exact,5.6718749213032424,2.8359374606516212,2.8359374606516212,1,True,True,0.4407498836517334,0.14223267138004303,0.20771009474992752,False,True,True,True,0.06666666666666667,2.0,GT>proxy,-5.625516295433044,-5.313016295433044,-5.625516295433044,-5.313016295433044,0.389679511776194,-2.7587579488754272,3.1484374606516212,True,0.389679511776194,-2.7587579488754272,3.1484374606516212,True
318,go_grid_standard_notitle_px1152_Q1,original_images/images/go_grid_standard_notitle_px1152.png,Game Boards,Go Grid,Counting/Illusion,Counting/Illusion,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",19,19,19,{19,{19,19,19,False,True,,18,18,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[17, 18, 19, 20, 21]",5,5,1,1,1,-8.622244946658611,-4.311122473329306,-4.311122473329306,0.024975445121526718,0.2395980041474104,2,exact,-13.809744834899902,-6.904872417449951,-6.904872417449951,0.024975445121526718,0.2395980041474104,2,exact,5.187499888241291,2.5937499441206455,2.5937499441206455,1,True,True,0.5899353623390198,0.3231222629547119,0.17929992638528347,False,True,True,True,0.05555555555555555,1.0,GT>proxy,-5.199391722679138,-5.023610472679138,-5.199391722679138,-5.023610472679138,0.8882692493498325,-1.881261944770813,2.7695311941206455,True,0.8882692493498325,-1.881261944770813,2.7695311941206455,True
320,sudoku_grid_standard_notitle_px1152_Q1,original_images/images/sudoku_grid_standard_notitle_px1152.png,Game Boards,Sudoku Grid,Counting/Illusion,Counting/Illusion,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.","How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",9,9,9,{9},9,9,9,True,True,,10,10,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[7, 8, 9, 10, 11]",5,5,1,9,9,-8.549322128295898,-8.549322128295898,-8.549322128295898,0.02245742827653885,0.02245742827653885,1,exact,-15.905418336391449,-7.9527091681957245,-7.9527091681957245,0.02245742827653885,0.9901475049555302,2,exact,7.3560962080955505,-0.596612960100174,-0.596612960100174,2,False,False,0.912290632724762,0.014049002900719643,0.03112791758030653,False,False,False,False,0.1,-1.0,GT<proxy,-9.283516883850098,-4.646657347679138,-9.283516883850098,-4.646657347679138,0.7341947555541992,-3.3060518205165863,4.0402465760707855,True,0.7341947555541992,-3.3060518205165863,4.0402465760707855,True
322,xiangqi_grid_standard_notitle_px1152_Q1,original_images/images/xiangqi_grid_standard_notitle_px1152.png,Game Boards,Xiangqi Grid,Counting/Illusion,Counting/Illusion,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",10,10,10,{10,{10,10,10,False,True,,11,11,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[8, 9, 10, 11, 12]",5,5,1,1,1,-10.783145904541016,-5.391572952270508,-5.391572952270508,0.03253912925720215,0.6493936777114868,2,exact,-9.73627084493637,-4.868135422468185,-4.868135422468185,0.03253912925720215,0.6493936777114868,2,exact,-1.0468750596046448,-0.5234375298023224,-0.5234375298023224,2,False,False,1.0140808820724487,1.6907798051834106,0.8645437881350517,False,True,True,True,0.09090909090909091,-1.0,GT<proxy,-4.646657347679138,-4.927907347679138,-4.646657347679138,-4.927907347679138,-0.7449156045913696,0.05977192521095276,-0.8046875298023224,False,-0.7449156045913696,0.05977192521095276,-0.8046875298023224,False
