idx,ID,topic,sub_topic,ground_truth_num,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs
298,warthog_prompt1,Animals,animal,4,4,4,ok,exact,-8.579516410827637,-8.579516410827637,-8.579516410827637,0.012426983565092087,0.012426983565092087,1,[19],[-8.579516410827637]
298,warthog_prompt1,Animals,animal,4,5,5,ok,exact,-19.501392364501953,-19.501392364501953,-19.501392364501953,0.012426983565092087,0.012426983565092087,1,[20],[-19.501392364501953]
298,warthog_prompt1,Animals,animal,4,6,6,ok,exact,-18.423267364501953,-18.423267364501953,-18.423267364501953,0.012426983565092087,0.012426983565092087,1,[21],[-18.423267364501953]
300,water_buffalo_prompt1,Animals,animal,4,2,2,ok,exact,-19.540027618408203,-19.540027618408203,-19.540027618408203,0.009211171418428421,0.009211171418428421,1,[17],[-19.540027618408203]
300,water_buffalo_prompt1,Animals,animal,4,3,3,ok,exact,-15.563465118408203,-15.563465118408203,-15.563465118408203,0.009211171418428421,0.009211171418428421,1,[18],[-15.563465118408203]
300,water_buffalo_prompt1,Animals,animal,4,4,4,ok,exact,-8.125965118408203,-8.125965118408203,-8.125965118408203,0.009211171418428421,0.009211171418428421,1,[19],[-8.125965118408203]
300,water_buffalo_prompt1,Animals,animal,4,5,5,ok,exact,-17.672840118408203,-17.672840118408203,-17.672840118408203,0.009211171418428421,0.009211171418428421,1,[20],[-17.672840118408203]
300,water_buffalo_prompt1,Animals,animal,4,6,6,ok,exact,-17.469715118408203,-17.469715118408203,-17.469715118408203,0.009211171418428421,0.009211171418428421,1,[21],[-17.469715118408203]
302,wild_boar_prompt1,Animals,animal,4,2,2,ok,exact,-19.290136337280273,-19.290136337280273,-19.290136337280273,0.010227564722299576,0.010227564722299576,1,[17],[-19.290136337280273]
302,wild_boar_prompt1,Animals,animal,4,3,3,ok,exact,-14.98544979095459,-14.98544979095459,-14.98544979095459,0.010227564722299576,0.010227564722299576,1,[18],[-14.98544979095459]
302,wild_boar_prompt1,Animals,animal,4,4,4,ok,exact,-8.40732479095459,-8.40732479095459,-8.40732479095459,0.010227564722299576,0.010227564722299576,1,[19],[-8.40732479095459]
302,wild_boar_prompt1,Animals,animal,4,5,5,ok,exact,-19.344823837280273,-19.344823837280273,-19.344823837280273,0.010227564722299576,0.010227564722299576,1,[20],[-19.344823837280273]
302,wild_boar_prompt1,Animals,animal,4,6,6,ok,exact,-18.071386337280273,-18.071386337280273,-18.071386337280273,0.010227564722299576,0.010227564722299576,1,[21],[-18.071386337280273]
304,wildebeest_prompt1,Animals,animal,4,2,2,ok,exact,-20.500837326049805,-20.500837326049805,-20.500837326049805,0.008041422814130783,0.008041422814130783,1,[17],[-20.500837326049805]
304,wildebeest_prompt1,Animals,animal,4,3,3,ok,exact,-16.328962326049805,-16.328962326049805,-16.328962326049805,0.008041422814130783,0.008041422814130783,1,[18],[-16.328962326049805]
304,wildebeest_prompt1,Animals,animal,4,4,4,ok,exact,-8.438338279724121,-8.438338279724121,-8.438338279724121,0.008041422814130783,0.008041422814130783,1,[19],[-8.438338279724121]
304,wildebeest_prompt1,Animals,animal,4,5,5,ok,exact,-18.719587326049805,-18.719587326049805,-18.719587326049805,0.008041422814130783,0.008041422814130783,1,[20],[-18.719587326049805]
304,wildebeest_prompt1,Animals,animal,4,6,6,ok,exact,-16.828962326049805,-16.828962326049805,-16.828962326049805,0.008041422814130783,0.008041422814130783,1,[21],[-16.828962326049805]
306,yak_prompt1,Animals,animal,4,2,2,ok,exact,-19.88376235961914,-19.88376235961914,-19.88376235961914,0.009017273783683777,0.009017273783683777,1,[17],[-19.88376235961914]
306,yak_prompt1,Animals,animal,4,3,3,ok,exact,-16.45407485961914,-16.45407485961914,-16.45407485961914,0.009017273783683777,0.009017273783683777,1,[18],[-16.45407485961914]
306,yak_prompt1,Animals,animal,4,4,4,ok,exact,-7.782200336456299,-7.782200336456299,-7.782200336456299,0.009017273783683777,0.009017273783683777,1,[19],[-7.782200336456299]
306,yak_prompt1,Animals,animal,4,5,5,ok,exact,-17.83688735961914,-17.83688735961914,-17.83688735961914,0.009017273783683777,0.009017273783683777,1,[20],[-17.83688735961914]
306,yak_prompt1,Animals,animal,4,6,6,ok,exact,-16.95407485961914,-16.95407485961914,-16.95407485961914,0.009017273783683777,0.009017273783683777,1,[21],[-16.95407485961914]
308,zebra_prompt1,Animals,animal,4,2,2,ok,exact,-19.43832015991211,-19.43832015991211,-19.43832015991211,0.007768109440803528,0.007768109440803528,1,[17],[-19.43832015991211]
308,zebra_prompt1,Animals,animal,4,3,3,ok,exact,-17.37582015991211,-17.37582015991211,-17.37582015991211,0.007768109440803528,0.007768109440803528,1,[18],[-17.37582015991211]
308,zebra_prompt1,Animals,animal,4,4,4,ok,exact,-7.969569206237793,-7.969569206237793,-7.969569206237793,0.007768109440803528,0.007768109440803528,1,[19],[-7.969569206237793]
308,zebra_prompt1,Animals,animal,4,5,5,ok,exact,-19.41488265991211,-19.41488265991211,-19.41488265991211,0.007768109440803528,0.007768109440803528,1,[20],[-19.41488265991211]
308,zebra_prompt1,Animals,animal,4,6,6,ok,exact,-17.68050765991211,-17.68050765991211,-17.68050765991211,0.007768109440803528,0.007768109440803528,1,[21],[-17.68050765991211]
310,adidas_prompt1,Logos,shoes,3,1,1,ok,exact,-13.706972122192383,-13.706972122192383,-13.706972122192383,0.032288793474435806,0.032288793474435806,1,[16],[-13.706972122192383]
310,adidas_prompt1,Logos,shoes,3,2,2,ok,exact,-13.628847122192383,-13.628847122192383,-13.628847122192383,0.032288793474435806,0.032288793474435806,1,[17],[-13.628847122192383]
310,adidas_prompt1,Logos,shoes,3,3,3,ok,exact,-9.456972122192383,-9.456972122192383,-9.456972122192383,0.032288793474435806,0.032288793474435806,1,[18],[-9.456972122192383]
310,adidas_prompt1,Logos,shoes,3,4,4,ok,exact,-12.386659622192383,-12.386659622192383,-12.386659622192383,0.032288793474435806,0.032288793474435806,1,[19],[-12.386659622192383]
310,adidas_prompt1,Logos,shoes,3,5,5,ok,exact,-14.855409622192383,-14.855409622192383,-14.855409622192383,0.032288793474435806,0.032288793474435806,1,[20],[-14.855409622192383]
312,nike_prompt1,Logos,shoes,1,0,0,ok,exact,-12.393945693969727,-12.393945693969727,-12.393945693969727,0.07556071877479553,0.07556071877479553,1,[15],[-12.393945693969727]
312,nike_prompt1,Logos,shoes,1,1,1,ok,exact,-10.722070693969727,-10.722070693969727,-10.722070693969727,0.07556071877479553,0.07556071877479553,1,[16],[-10.722070693969727]
312,nike_prompt1,Logos,shoes,1,2,2,ok,exact,-11.628320693969727,-11.628320693969727,-11.628320693969727,0.07556071877479553,0.07556071877479553,1,[17],[-11.628320693969727]
312,nike_prompt1,Logos,shoes,1,3,3,ok,exact,-12.425195693969727,-12.425195693969727,-12.425195693969727,0.07556071877479553,0.07556071877479553,1,[18],[-12.425195693969727]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,6,6,ok,exact,-12.776451110839844,-12.776451110839844,-12.776451110839844,0.025420116260647774,0.025420116260647774,1,[21],[-12.776451110839844]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,7,7,ok,exact,-13.846763610839844,-13.846763610839844,-13.846763610839844,0.025420116260647774,0.025420116260647774,1,[22],[-13.846763610839844]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,8,8,ok,exact,-9.253013610839844,-9.253013610839844,-9.253013610839844,0.025420116260647774,0.025420116260647774,1,[23],[-9.253013610839844]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,9,9,ok,exact,-11.018638610839844,-11.018638610839844,-11.018638610839844,0.025420116260647774,0.025420116260647774,1,[24],[-11.018638610839844]
314,chess_grid_standard_notitle_px1152_Q1,Game Boards,Chess Grid,8,10,10,ok,exact,-10.863616526126862,-5.431808263063431,-5.431808263063431,0.025420116260647774,0.11319918278604746,2,"[16, 15]","[-10.831138610839844, -0.03247791528701782]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,30,30,ok,exact,-16.143548488616943,-8.071774244308472,-8.071774244308472,0.11222399771213531,0.08461909927427769,2,"[18, 15]","[-10.464240074157715, -5.6793084144592285]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,31,31,ok,exact,-18.6904239654541,-9.34521198272705,-9.34521198272705,0.11222399771213531,0.08461909927427769,2,"[18, 16]","[-10.464240074157715, -8.226183891296387]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,32,32,ok,exact,-10.471673567313701,-5.2358367836568505,-5.2358367836568505,0.11222399771213531,0.08461909927427769,2,"[18, 17]","[-10.464240074157715, -0.007433493155986071]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,33,33,ok,exact,-19.1591739654541,-9.57958698272705,-9.57958698272705,0.11222399771213531,0.08461909927427769,2,"[18, 18]","[-10.464240074157715, -8.694933891296387]"
316,chess_pieces_notitle_px1152_Q1,Chess Pieces,Chess Pieces,32,34,34,ok,exact,-18.127923488616943,-9.063961744308472,-9.063961744308472,0.11222399771213531,0.08461909927427769,2,"[18, 19]","[-10.464240074157715, -7.6636834144592285]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,17,17,ok,exact,-14.544119834899902,-7.272059917449951,-7.272059917449951,0.024975445121526718,0.2395980041474104,2,"[16, 22]","[-8.518359184265137, -6.025760650634766]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,18,18,ok,exact,-13.809744834899902,-6.904872417449951,-6.904872417449951,0.024975445121526718,0.2395980041474104,2,"[16, 23]","[-8.518359184265137, -5.291385650634766]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,19,19,ok,exact,-8.622244946658611,-4.311122473329306,-4.311122473329306,0.024975445121526718,0.2395980041474104,2,"[16, 24]","[-8.518359184265137, -0.10388576239347458]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,20,20,ok,exact,-15.882884800434113,-7.941442400217056,-7.941442400217056,0.024975445121526718,0.8755021821707487,2,"[17, 15]","[-14.932421684265137, -0.9504631161689758]"
318,go_grid_standard_notitle_px1152_Q1,Game Boards,Go Grid,19,21,21,ok,exact,-16.976634740829468,-8.488317370414734,-8.488317370414734,0.024975445121526718,0.8755021821707487,2,"[17, 16]","[-14.932421684265137, -2.044213056564331]"
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,7,7,ok,exact,-16.0649471282959,-16.0649471282959,-16.0649471282959,0.02245742827653885,0.02245742827653885,1,[22],[-16.0649471282959]
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,8,8,ok,exact,-15.174322128295898,-15.174322128295898,-15.174322128295898,0.02245742827653885,0.02245742827653885,1,[23],[-15.174322128295898]
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,9,9,ok,exact,-8.549322128295898,-8.549322128295898,-8.549322128295898,0.02245742827653885,0.02245742827653885,1,[24],[-8.549322128295898]
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,10,10,ok,exact,-15.905418336391449,-7.9527091681957245,-7.9527091681957245,0.02245742827653885,0.9901475049555302,2,"[16, 15]","[-15.252447128295898, -0.6529712080955505]"
320,sudoku_grid_standard_notitle_px1152_Q1,Game Boards,Sudoku Grid,9,11,11,ok,exact,-19.467918395996094,-9.733959197998047,-9.733959197998047,0.02245742827653885,0.9901475049555302,2,"[16, 16]","[-15.252447128295898, -4.215471267700195]"
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,8,8,ok,exact,-11.722397804260254,-11.722397804260254,-11.722397804260254,0.03253912925720215,0.03253912925720215,1,[23],[-11.722397804260254]
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,9,9,ok,exact,-9.527085304260254,-9.527085304260254,-9.527085304260254,0.03253912925720215,0.03253912925720215,1,[24],[-9.527085304260254]
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,10,10,ok,exact,-10.783145904541016,-5.391572952270508,-5.391572952270508,0.03253912925720215,0.6493936777114868,2,"[16, 15]","[-9.245835304260254, -1.5373106002807617]"
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,11,11,ok,exact,-9.73627084493637,-4.868135422468185,-4.868135422468185,0.03253912925720215,0.6493936777114868,2,"[16, 16]","[-9.245835304260254, -0.49043554067611694]"
322,xiangqi_grid_standard_notitle_px1152_Q1,Game Boards,Xiangqi Grid,10,12,12,ok,exact,-12.283145904541016,-6.141572952270508,-6.141572952270508,0.03253912925720215,0.6493936777114868,2,"[16, 17]","[-9.245835304260254, -3.0373106002807617]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,30,30,ok,exact,-14.649897933006287,-7.324948966503143,-7.324948966503143,0.20368675887584686,0.5755591318011284,2,"[18, 15]","[-13.111273765563965, -1.5386241674423218]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,31,31,ok,exact,-18.212398052215576,-9.106199026107788,-9.106199026107788,0.20368675887584686,0.5755591318011284,2,"[18, 16]","[-13.111273765563965, -5.101124286651611]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,32,32,ok,exact,-13.462397933006287,-6.731198966503143,-6.731198966503143,0.20368675887584686,0.5755591318011284,2,"[18, 17]","[-13.111273765563965, -0.3511241674423218]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,33,33,ok,exact,-18.853023052215576,-9.426511526107788,-9.426511526107788,0.20368675887584686,0.5755591318011284,2,"[18, 18]","[-13.111273765563965, -5.741749286651611]"
324,xiangqi_pieces_notitle_px1152_Q1,Chess Pieces,Xiangqi Pieces,32,34,34,ok,exact,-18.040523052215576,-9.020261526107788,-9.020261526107788,0.20368675887584686,0.5755591318011284,2,"[18, 19]","[-13.111273765563965, -4.929249286651611]"
