idx,ID,image_path,topic,sub_topic,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,detected_digit,detected_token_text,answer_step,candidate_policy,candidate_set,valid_single_token_candidates,skipped_multitoken_candidates,gt_token_id,gt_token_variant,gt_logprob_token,proxy_bias_value,proxy_bias_token_id,proxy_bias_token_variant,proxy_bias_logprob_token,margin_token,prefers_gt_token,gt_rank_window_token,entropy_token,num_valid_single_token_candidates,num_skipped_multitoken_candidates,generated_matches_proxy,full_hallucination,model,model_key,source_file,task,gt_num_eval,pred_num_eval,proxy_num_eval,correct_numeric_eval,proxy_confusion,outcome
282,sheep_prompt1,original_images/images/sheep.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,616.0,448.0,269.0,"(1, 1983)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.006258531473577,2,17,2,-7.084383487701416,7.078124956227839,True,1,0.0469607673585414,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
284,spoonbill_prompt1,original_images/images/spoonbill.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.010512807406485,1,16,1,-5.104262828826904,5.093750021420419,True,1,0.072274699807167,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,1,True,False,correct
286,springbok_prompt1,original_images/images/springbok.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0048388997092843,2,17,2,-6.411088943481445,6.406250043772161,True,1,0.0392574220895767,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
288,stilt_prompt1,original_images/images/stilt.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,789.0,448.0,345.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.028686661273241,3,18,3,-4.6849365234375,4.656249862164259,True,1,0.1738859266042709,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,3,True,False,correct
290,stork_prompt1,original_images/images/stork.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,722.0,448.0,315.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0061072399839758,1,16,1,-6.396732330322266,6.39062509033829,True,1,0.0477817691862583,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,1,True,False,correct
292,swan_prompt1,original_images/images/swan.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0058983317576348,4,19,4,-6.005898475646973,6.000000143889338,True,1,0.0451282151043415,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
294,tiger_prompt1,original_images/images/tiger.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,572.0,448.0,250.0,"(1, 2091)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0100108683109283,2,17,2,-6.478760719299316,6.468749850988388,True,1,0.0735224857926368,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
296,turkey_prompt1,original_images/images/turkey.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,641.0,448.0,280.0,"(1, 1983)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0262915063649415,4,19,4,-4.088791370391846,4.062499864026904,True,1,0.1519104391336441,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
298,warthog_prompt1,original_images/images/warthog.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,706.0,448.0,308.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0042812838219106,2,17,2,-6.551156520843506,6.546875237021595,True,1,0.0345432944595813,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
300,water_buffalo_prompt1,original_images/images/water buffalo.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,681.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0094668753445148,2,17,2,-6.509466648101807,6.499999772757292,True,1,0.0691273510456085,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
302,wild_boar_prompt1,original_images/images/wild boar.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,714.0,448.0,312.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0055611189454793,2,17,2,-6.614936351776123,6.609375232830644,True,1,0.0431646332144737,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
304,wildebeest_prompt1,original_images/images/wildebeest.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0047559710219502,2,17,2,-7.114130973815918,7.109375002793968,True,1,0.0383560769259929,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
306,yak_prompt1,original_images/images/yak.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0128392716869711,2,17,2,-5.794089317321777,5.781250045634806,True,1,0.0888966470956802,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
308,zebra_prompt1,original_images/images/zebra.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,678.0,448.0,296.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.006200245115906,2,17,2,-7.365575313568115,7.359375068452209,True,1,0.0459579117596149,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
310,adidas_prompt1,original_images/images/adidas.png,Logos,shoes,Counting/Illusion,"How many visible stripes are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.","How many visible stripes are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3.0,True,True,,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1096.0,1260.0,389.0,448.0,"(1, 3312)","(1, 5, 3, 384, 384)",5.0,3,3,0,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0153119070455431,2,17,2,-5.7653117179870605,5.749999810941517,True,1,0.1136202439665794,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,3,3.0,2,True,False,correct
312,nike_prompt1,original_images/images/nike.png,Logos,shoes,Counting/Illusion,"How many visible black stylized curves are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.","How many visible black stylized curves are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",1,1,1,1,1,1.0,True,True,,resized_fallback,True,too_many_image_crops_original:17,True,448.0,1324.0,1324.0,448.0,448.0,"(1, 3747)","(1, 5, 3, 384, 384)",5.0,1,1,0,"GT±2, single-token only","[0, 1, 2, 3]","[0, 1, 2, 3]",[],16,1,-1.4235081672668457,3,18,3,-1.5953831672668457,0.171875,True,1,2.01967453956604,4,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,1,1.0,3,True,False,correct
314,chess_grid_standard_notitle_px1152_Q1,original_images/images/chess_grid_standard_notitle_px1152.png,Game Boards,Chess Grid,Counting/Illusion,"How many rows are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many rows are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",8,8,8,8,8,8.0,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1152.0,1152.0,448.0,448.0,"(1, 3739)","(1, 5, 3, 384, 384)",5.0,8,8,0,"GT±2, single-token only","[6, 7, 8, 9, 10]","[6, 7, 8, 9]",[10],23,8,-0.2915166318416595,9,24,9,-2.1821415424346924,1.8906249105930328,True,1,1.011180400848389,4,1,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,8,8.0,9,True,False,correct
320,sudoku_grid_standard_notitle_px1152_Q1,original_images/images/sudoku_grid_standard_notitle_px1152.png,Game Boards,Sudoku Grid,Counting/Illusion,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.","How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",9,9,9,9,9,9.0,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1152.0,1152.0,448.0,448.0,"(1, 3739)","(1, 5, 3, 384, 384)",5.0,9,9,0,"GT±2, single-token only","[7, 8, 9, 10, 11]","[7, 8, 9]","[10, 11]",24,9,-0.079580582678318,8,23,8,-5.876455783843994,5.796875201165676,True,1,0.3438733518123626,3,2,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,9,9.0,8,True,False,correct
0,flag_of_australia_prompt1,original_images/images/Flag of Australia.png,Flags,flags,Counting/Illusion,"How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.","How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",6,6,{4},4,6,4.0,False,False,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[4, 5, 6, 7, 8]","[4, 5, 6, 7, 8]",[],21,6,-1.3558473587036133,4,19,4,-1.1058473587036133,-0.25,False,2,1.6132100820541382,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,6,4.0,4,False,True,proxy confusion
2,flag_of_burundi_prompt1,original_images/images/Flag of Burundi.png,Flags,flags,Counting/Illusion,"How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.","How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",3,3,{3},3,3,3.0,True,True,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",[],18,3,-0.0437639057636261,4,19,4,-3.543763875961304,3.4999999701976776,True,1,0.2281105518341064,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,3,3.0,4,True,False,correct
6,flag_of_china_prompt1,original_images/images/Flag of China.png,Flags,flags,Counting/Illusion,"How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.","How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",5,5,{5},5,5,5.0,True,True,,,,,,,,,,,,,,5,5,1,"GT±2, single-token only","[3, 4, 5, 6, 7]","[3, 4, 5, 6, 7]",[],20,5,-0.0927758514881134,6,21,6,-3.280275821685791,3.1874999701976776,True,1,0.4185038208961487,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,5,5.0,6,True,False,correct
8,flag_of_comoros_prompt1,original_images/images/Flag of Comoros.png,Flags,flags,Counting/Illusion,"How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.","How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{5},5,4,5.0,False,False,,,,,,,,,,,,,,5,5,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-1.0827008485794067,5,20,5,-1.0045758485794067,-0.078125,False,2,1.3875035047531128,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,5.0,5,False,True,proxy confusion
10,flag_of_cuba_prompt1,original_images/images/Flag of Cuba.png,Flags,flags,Counting/Illusion,"How many stripes are there in this flag? Answer with a number in curly brackets, e.g., {9}.","How many stripes are there in this flag? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",5,5,{3},3,5,3.0,False,False,,,,,,,,,,,,,,3,3,1,"GT±2, single-token only","[3, 4, 5, 6, 7]","[3, 4, 5, 6, 7]",[],20,5,-4.095362186431885,3,18,3,-0.1891119927167892,-3.906250193715096,False,3,0.6493160724639893,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,5,3.0,3,False,True,proxy confusion
14,flag_of_greece_prompt1,original_images/images/Flag of Greece.png,Flags,flags,Counting/Illusion,"How many stripes are there in this flag? Answer with a number in curly brackets, e.g., {9}.","How many stripes are there in this flag? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",9,9,{12,{12,9,12.0,False,False,,,,,,,,,,,,,,1,1,1,"GT±2, single-token only","[7, 8, 9, 10, 11]","[7, 8, 9]","[10, 11]",24,9,-2.535479784011841,8,23,8,-1.993813753128052,-0.5416660308837891,False,2,1.580836296081543,3,2,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,9,12.0,8,False,False,other numeric error
16,flag_of_grenada_prompt1,original_images/images/Flag of Grenada.png,Flags,flags,Counting/Illusion,"How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.","How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",7,7,{8},8,7,8.0,False,False,,,,,,,,,,,,,,8,8,1,"GT±2, single-token only","[5, 6, 7, 8, 9]","[5, 6, 7, 8, 9]",[],22,7,-1.7016876935958862,8,23,8,-0.9204376935958862,-0.78125,False,2,1.5509731769561768,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,7,8.0,8,False,True,proxy confusion
20,flag_of_new_zealand_prompt1,original_images/images/Flag of New Zealand.png,Flags,flags,Counting/Illusion,"How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.","How many stars are there in this flag? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly ONE digit (0-9). No text, no multiple digits.",4,4,{4},4,4,4.0,True,True,,,,,,,,,,,,,,4,4,1,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.1463012546300888,3,18,3,-2.58380126953125,2.437500014901161,True,1,0.5446704030036926,5,0,,,Qwen2.5-VL-3B,qwen3b,qwen3b_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
